month,product_id,product_name,atc_code,region,total_units,total_sales,avg_unit_price,promo_days
2024-06-01,M01AB-04,Etodolac,M01AB,North East,16,113.72,7.0120000000000005,0
2024-06-01,M01AB-04,Etodolac,M01AB,North West,17,130.48,7.612,1
2024-06-01,M01AB-04,Etodolac,M01AB,Scotland,26,187.43,7.381,1
2024-06-01,M01AB-04,Etodolac,M01AB,South East,14,98.83,7.158333333333334,1
2024-06-01,M01AB-04,Etodolac,M01AB,South West,18,133.53,7.29,1
2024-06-01,M01AB-04,Etodolac,M01AB,West Midlands,10,74.49,7.283333333333332,0
2024-06-01,M01AB-04,Etodolac,M01AB,Yorkshire & Humber,15,115.64,7.734285714285714,1
2024-06-01,M01AB-05,Aceclofenac,M01AB,East Midlands,14,107.06,7.585714285714286,1
2024-06-01,M01AB-05,Aceclofenac,M01AB,East of England,19,136.29,7.258571428571429,2
2024-06-01,M01AB-05,Aceclofenac,M01AB,London,10,75.58,7.34,2
2024-06-01,M01AB-05,Aceclofenac,M01AB,North East,7,50.300000000000004,6.723333333333334,1
2024-06-01,M01AB-05,Aceclofenac,M01AB,North West,11,76.05,6.941666666666666,1
2024-06-01,M01AB-05,Aceclofenac,M01AB,Scotland,8,56.51,7.087999999999999,0
2024-06-01,M01AB-05,Aceclofenac,M01AB,South East,8,52.73,7.016666666666667,0
2024-06-01,M01AB-05,Aceclofenac,M01AB,South West,4,29.35,7.34,0
2024-06-01,M01AB-05,Aceclofenac,M01AB,West Midlands,8,64.78,8.026666666666666,0
2024-06-01,M01AB-05,Aceclofenac,M01AB,Yorkshire & Humber,14,91.14,6.966666666666666,1
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,East Midlands,37,230.71,6.20125,1
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,East of England,27,150.61,5.702727272727273,1
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,London,17,95.56,5.611666666666667,1
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,North East,22,133.81,6.07,0
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,North West,24,139.14,5.81,1
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,Scotland,25,143.19,5.793636363636363,1
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,South East,31,178.57999999999998,5.802499999999999,2
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,South West,48,284.08,6.020625,1
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,West Midlands,31,173.4,5.8149999999999995,2
2024-06-01,M01AE-01,Ibuprofen 200mg,M01AE,Yorkshire & Humber,55,321.27,5.905263157894737,1
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,East Midlands,57,331.94,5.841176470588235,1
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,East of England,47,269.13,5.752857142857144,1
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,London,20,113.81,5.911428571428571,0
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,North East,12,66.75,5.7780000000000005,1
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,North West,24,145.45,6.172,0
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,Scotland,31,190.17000000000002,6.084545454545455,0
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,South East,53,298.95,5.608421052631579,4
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,South West,18,108.4,5.99,0
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,West Midlands,28,168.35,5.989999999999999,0
2024-06-01,M01AE-02,Ibuprofen 400mg,M01AE,Yorkshire & Humber,26,146.55,5.704999999999999,2
2024-06-01,M01AE-03,Naproxen,M01AE,East Midlands,149,862.02,5.802391304347827,6
2024-06-01,M01AE-03,Naproxen,M01AE,East of England,111,636.79,5.792439024390244,6
2024-06-01,M01AE-03,Naproxen,M01AE,London,116,670.45,5.83175,5
2024-06-01,M01AE-03,Naproxen,M01AE,North East,83,497.8,5.870857142857143,3
2024-06-01,M01AE-03,Naproxen,M01AE,North West,92,539.83,5.811351351351352,5
2024-06-01,M01AE-03,Naproxen,M01AE,Scotland,74,440.51,5.927741935483871,2
2024-06-01,M01AE-03,Naproxen,M01AE,South East,151,908.21,5.977826086956522,4
2024-06-01,M01AE-03,Naproxen,M01AE,South West,127,748.32,5.922173913043479,5
2024-06-01,M01AE-03,Naproxen,M01AE,West Midlands,105,636.01,6.018409090909091,2
2024-06-01,M01AE-03,Naproxen,M01AE,Yorkshire & Humber,126,771.37,6.169024390243902,2
2024-06-01,M01AE-04,Ketoprofen,M01AE,East Midlands,18,104.4,5.878333333333333,0
2024-06-01,M01AE-04,Ketoprofen,M01AE,East of England,8,45.94,5.7,0
2024-06-01,M01AE-04,Ketoprofen,M01AE,London,12,68.78999999999999,5.714,0
2024-06-01,M01AE-04,Ketoprofen,M01AE,North East,15,86.33,5.873333333333334,0
2024-06-01,M01AE-04,Ketoprofen,M01AE,North West,1,5.68,5.68,0
2024-06-01,M01AE-04,Ketoprofen,M01AE,Scotland,15,88.04,5.94625,1
2024-06-01,M01AE-04,Ketoprofen,M01AE,South East,14,84.77,5.984,0
2024-06-01,M01AE-04,Ketoprofen,M01AE,South West,17,99.16,5.855714285714286,0
2024-06-01,M01AE-04,Ketoprofen,M01AE,West Midlands,5,30.15,6.015000000000001,0
2024-06-01,M01AE-04,Ketoprofen,M01AE,Yorkshire & Humber,9,52.49,5.9125,0
2024-06-01,M01AE-05,Flurbiprofen,M01AE,East Midlands,27,161.21,5.973,0
2024-06-01,M01AE-05,Flurbiprofen,M01AE,East of England,27,160.09,5.869,1
2024-06-01,M01AE-05,Flurbiprofen,M01AE,London,23,134.2,5.885,0
2024-06-01,M01AE-05,Flurbiprofen,M01AE,North East,31,187.35,6.013076923076923,0
2024-06-01,M01AE-05,Flurbiprofen,M01AE,North West,17,108.13,6.201428571428572,0
2024-06-01,M01AE-05,Flurbiprofen,M01AE,Scotland,21,132.3,6.182222222222222,0
2024-06-01,M01AE-05,Flurbiprofen,M01AE,South East,22,126.27000000000001,5.892222222222222,0
2024-06-01,M01AE-05,Flurbiprofen,M01AE,South West,27,157.25,5.855,3
2024-06-01,M01AE-05,Flurbiprofen,M01AE,West Midlands,11,65.24,5.986666666666667,0
2024-06-01,M01AE-05,Flurbiprofen,M01AE,Yorkshire & Humber,27,146.28,5.453333333333333,4
2024-06-01,M01AE-06,Dexibuprofen,M01AE,East Midlands,14,88.02000000000001,6.228,0
2024-06-01,M01AE-06,Dexibuprofen,M01AE,East of England,8,47.76,5.723333333333333,0
2024-06-01,M01AE-06,Dexibuprofen,M01AE,London,11,64.08,5.72,0
2024-06-01,M01AE-06,Dexibuprofen,M01AE,North East,9,50.7,5.739999999999999,0
2024-06-01,M01AE-06,Dexibuprofen,M01AE,North West,11,68.15,6.2780000000000005,0
2024-06-01,M01AE-06,Dexibuprofen,M01AE,Scotland,10,51.77,5.25,1
2024-06-01,M01AE-06,Dexibuprofen,M01AE,South East,8,44.64,5.663333333333334,0
2024-06-01,M01AE-06,Dexibuprofen,M01AE,South West,12,71.60000000000001,5.7,1
2024-06-01,M01AE-06,Dexibuprofen,M01AE,West Midlands,9,56.43000000000001,5.9875,1
2024-06-01,M01AE-06,Dexibuprofen,M01AE,Yorkshire & Humber,9,46.97,5.286666666666666,1
2024-06-01,M01AE-07,Fenbufen,M01AE,East Midlands,24,127.45,5.671428571428572,2
2024-06-01,M01AE-07,Fenbufen,M01AE,East of England,17,95.22,5.775714285714286,2
2024-06-01,M01AE-07,Fenbufen,M01AE,London,18,112.11,6.24875,1
2024-06-01,M01AE-07,Fenbufen,M01AE,North East,23,135.49,6.0218181818181815,1
2024-06-01,M01AE-07,Fenbufen,M01AE,North West,28,162.91,5.711111111111111,1
2024-06-01,M01AE-07,Fenbufen,M01AE,Scotland,24,145.59,6.1033333333333335,0
2024-06-01,M01AE-07,Fenbufen,M01AE,South East,26,153.99,5.8914285714285715,0
2024-06-01,M01AE-07,Fenbufen,M01AE,South West,36,199.91,5.869999999999999,1
2024-06-01,M01AE-07,Fenbufen,M01AE,West Midlands,31,189.55,6.125454545454545,0
2024-06-01,M01AE-07,Fenbufen,M01AE,Yorkshire & Humber,21,118.57,5.787777777777778,2
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,East Midlands,26,152.27,5.938571428571429,0
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,East of England,37,215.3,5.838125,1
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,London,51,297.65,5.7681249999999995,4
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,North East,18,102.62,5.871,1
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,North West,38,224.57,5.894444444444444,1
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,Scotland,44,268.16,6.0268421052631584,0
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,South East,31,180.47,5.876666666666667,2
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,South West,28,175.32999999999998,6.244999999999999,0
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,West Midlands,46,283.2,6.176666666666667,0
2024-06-01,M01AE-08,Tiaprofenic Acid,M01AE,Yorkshire & Humber,29,174.65,6.037272727272727,0
2024-06-01,M01AE-09,Oxaprozin,M01AE,East Midlands,17,97.4,5.795714285714285,1
2024-06-01,M01AE-09,Oxaprozin,M01AE,East of England,9,53.04,5.836,0
2024-06-01,M01AE-09,Oxaprozin,M01AE,London,16,94.91,5.974,0
2024-06-01,M01AE-09,Oxaprozin,M01AE,North East,12,72.32,5.945,0
2024-06-01,M01AE-09,Oxaprozin,M01AE,North West,17,99.49000000000001,5.88,0
2024-06-01,M01AE-09,Oxaprozin,M01AE,Scotland,19,108.63,5.74,1
2024-06-01,M01AE-09,Oxaprozin,M01AE,South East,16,80.78,5.3,1
2024-06-01,M01AE-09,Oxaprozin,M01AE,South West,31,185.95,6.055,0
2024-06-01,M01AE-09,Oxaprozin,M01AE,West Midlands,8,50.7,6.353333333333333,0
2024-06-01,M01AE-09,Oxaprozin,M01AE,Yorkshire & Humber,17,99.59,5.906666666666666,0
2024-06-01,M01AE-10,Loxoprofen,M01AE,East Midlands,29,181.66,6.168,1
2024-06-01,M01AE-10,Loxoprofen,M01AE,East of England,32,178.8,5.695833333333333,2
2024-06-01,M01AE-10,Loxoprofen,M01AE,London,31,173.52,5.646,1
2024-06-01,M01AE-10,Loxoprofen,M01AE,North East,20,120.78999999999999,6.015555555555555,0
2024-06-01,M01AE-10,Loxoprofen,M01AE,North West,19,110.75,5.89,0
2024-06-01,M01AE-10,Loxoprofen,M01AE,Scotland,24,133.81,5.629090909090909,2
2024-06-01,M01AE-10,Loxoprofen,M01AE,South East,24,140.28,5.618571428571428,1
2024-06-01,M01AE-10,Loxoprofen,M01AE,South West,14,82.75,5.895714285714286,1
2024-06-01,M01AE-10,Loxoprofen,M01AE,West Midlands,22,127.83999999999999,5.7555555555555555,0
2024-06-01,M01AE-10,Loxoprofen,M01AE,Yorkshire & Humber,24,143.64000000000001,5.973076923076923,0
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,East Midlands,15,60.25,3.948571428571429,0
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,East of England,7,22.3,3.566666666666667,1
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,London,18,68.12,3.7979999999999996,0
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,North East,5,18.369999999999997,3.7,0
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,North West,6,24.02,3.995,0
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,Scotland,8,33.16,4.1499999999999995,0
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,South East,9,36.209999999999994,4.0275,1
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,South West,22,88.43,4.0216666666666665,0
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,West Midlands,17,63.0,3.674285714285714,2
2024-06-01,N02BA-01,Aspirin 300mg,N02BA,Yorkshire & Humber,15,61.07,4.121428571428572,1
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,East Midlands,19,72.29,3.834285714285714,0
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,East of England,14,53.989999999999995,3.8560000000000003,0
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,London,15,59.49,4.0200000000000005,1
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,North East,13,52.81,3.9425,1
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,North West,4,16.4,4.206666666666666,0
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,Scotland,13,51.18,3.9316666666666666,1
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,South East,6,22.58,3.8666666666666667,0
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,South West,4,16.02,4.145,0
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,West Midlands,15,64.12,4.242,0
2024-06-01,N02BA-02,Aspirin 75mg,N02BA,Yorkshire & Humber,11,42.04,3.742,1
2024-06-01,N02BA-03,Aspirin+C,N02BA,East Midlands,21,79.87,3.8833333333333337,1
2024-06-01,N02BA-03,Aspirin+C,N02BA,East of England,15,56.66,3.7840000000000003,0
2024-06-01,N02BA-03,Aspirin+C,N02BA,London,24,97.71,4.182857142857143,0
2024-06-01,N02BA-03,Aspirin+C,N02BA,North East,13,44.28,3.3833333333333333,3
2024-06-01,N02BA-03,Aspirin+C,N02BA,North West,12,45.230000000000004,4.083333333333333,0
2024-06-01,N02BA-03,Aspirin+C,N02BA,Scotland,3,12.959999999999999,4.22,0
2024-06-01,N02BA-03,Aspirin+C,N02BA,South East,36,136.6,3.918888888888889,2
2024-06-01,N02BA-03,Aspirin+C,N02BA,South West,13,51.42,3.864,0
2024-06-01,N02BA-03,Aspirin+C,N02BA,West Midlands,7,28.95,4.155,0
2024-06-01,N02BA-03,Aspirin+C,N02BA,Yorkshire & Humber,17,66.28,3.878,0
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,East Midlands,11,38.43,3.448571428571429,1
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,East of England,27,91.03,3.47,2
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,London,28,99.75,3.541818181818182,0
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,North East,11,38.71,3.5060000000000002,1
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,North West,26,91.37,3.57,0
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,Scotland,12,38.38,3.236666666666667,0
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,South East,19,60.34,3.205,2
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,South West,25,93.84,3.69,1
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,West Midlands,16,53.79,3.2399999999999998,1
2024-06-01,N02BE/B-01,Paracetamol 500mg,N02BE/B,Yorkshire & Humber,39,137.41,3.509333333333333,0
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,East Midlands,6,21.77,3.3800000000000003,0
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,East of England,7,23.79,3.456666666666667,0
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,London,20,70.61,3.51875,0
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,North East,14,49.17,3.401666666666667,1
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,North West,19,65.44,3.4333333333333336,1
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,Scotland,7,22.93,3.4524999999999997,1
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,South East,19,55.52,3.23875,2
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,South West,15,50.32,3.42,0
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,West Midlands,21,70.88,3.36125,2
2024-06-01,N02BE/B-02,Paracetamol 1g,N02BE/B,Yorkshire & Humber,6,21.73,3.665,0
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,East Midlands,22,80.83,3.6475,0
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,East of England,23,78.23,3.413333333333333,0
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,London,24,81.67,3.368,1
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,North East,38,133.39,3.4978571428571428,0
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,North West,21,74.79,3.5244444444444443,1
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,Scotland,20,70.86,3.499,0
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,South East,32,112.49,3.532222222222222,0
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,South West,40,131.9,3.31,1
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,West Midlands,45,159.17,3.5323529411764705,1
2024-06-01,N02BE/B-03,Metamizole,N02BE/B,Yorkshire & Humber,28,89.33,3.261111111111111,1
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,East Midlands,11,38.82,3.598,1
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,East of England,4,12.620000000000001,3.1933333333333334,0
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,London,21,69.82000000000001,3.345714285714286,0
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,North East,11,38.69,3.4859999999999998,0
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,North West,11,37.69,3.39,0
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,Scotland,13,43.769999999999996,3.354,0
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,South East,15,52.54,3.5088888888888885,1
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,South West,9,29.869999999999997,3.445,1
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,West Midlands,16,58.55,3.7225,0
2024-06-01,N02BE/B-04,Propyphenazone,N02BE/B,Yorkshire & Humber,31,108.93,3.4736363636363636,0
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,East Midlands,53,175.60999999999999,3.35,2
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,East of England,29,101.65,3.494545454545454,1
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,London,46,165.15,3.583888888888889,1
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,North East,31,108.15,3.4936363636363637,1
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,North West,31,105.83,3.377333333333333,1
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,Scotland,28,97.74000000000001,3.480909090909091,2
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,South East,27,96.94,3.5207692307692304,0
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,South West,52,174.96,3.403684210526316,2
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,West Midlands,36,121.64,3.3793333333333333,1
2024-06-01,N02BE/B-05,Paracetamol+Codeine,N02BE/B,Yorkshire & Humber,42,140.93,3.3953846153846152,0
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,East Midlands,20,64.63,3.245,1
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,East of England,34,119.43,3.5453846153846156,1
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,London,22,76.52,3.4885714285714284,0
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,North East,40,137.48000000000002,3.428125,1
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,North West,12,43.57,3.54,1
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,Scotland,23,75.78,3.26875,2
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,South East,21,70.04,3.389090909090909,1
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,South West,36,119.33,3.2899999999999996,0
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,West Midlands,11,37.78,3.438,0
2024-06-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,Yorkshire & Humber,17,60.09,3.527142857142857,0
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,East Midlands,32,108.02,3.3850000000000002,1
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,East of England,23,81.67,3.468,1
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,London,8,25.57,3.2133333333333334,0
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,North East,32,111.78,3.4645454545454544,0
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,North West,10,34.5,3.4716666666666662,1
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,Scotland,11,38.45,3.5020000000000002,0
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,South East,23,79.97,3.496,1
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,South West,25,81.57,3.3520000000000003,2
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,West Midlands,22,76.29,3.504,0
2024-06-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,Yorkshire & Humber,15,49.58,3.375,0
2024-06-01,N05B-01,Diazepam 5mg,N05B,East Midlands,19,188.85999999999999,9.928333333333333,0
2024-06-01,N05B-01,Diazepam 5mg,N05B,East of England,14,130.19,9.372,0
2024-06-01,N05B-01,Diazepam 5mg,N05B,London,23,229.01,9.87125,0
2024-06-01,N05B-01,Diazepam 5mg,N05B,North East,11,106.4,9.598333333333334,0
2024-06-01,N05B-01,Diazepam 5mg,N05B,North West,10,90.39,8.952000000000002,2
2024-06-01,N05B-01,Diazepam 5mg,N05B,Scotland,13,123.77000000000001,9.3225,0
2024-06-01,N05B-01,Diazepam 5mg,N05B,South East,15,140.89,9.398,0
2024-06-01,N05B-01,Diazepam 5mg,N05B,South West,14,131.74,9.372,0
2024-06-01,N05B-01,Diazepam 5mg,N05B,West Midlands,36,350.43,9.524545454545454,2
2024-06-01,N05B-01,Diazepam 5mg,N05B,Yorkshire & Humber,11,106.89,9.488,0
2024-06-01,N05B-02,Lorazepam 1mg,N05B,East Midlands,22,191.94,8.79125,2
2024-06-01,N05B-02,Lorazepam 1mg,N05B,East of England,18,167.54,9.242,0
2024-06-01,N05B-02,Lorazepam 1mg,N05B,London,23,221.86,9.565555555555555,0
2024-06-01,N05B-02,Lorazepam 1mg,N05B,North East,18,171.83,9.628333333333334,0
2024-06-01,N05B-02,Lorazepam 1mg,N05B,North West,15,145.98000000000002,9.726666666666667,0
2024-06-01,N05B-02,Lorazepam 1mg,N05B,Scotland,13,122.91,9.2175,0
2024-06-01,N05B-02,Lorazepam 1mg,N05B,South East,17,156.34,9.05,1
2024-06-01,N05B-02,Lorazepam 1mg,N05B,South West,19,178.25,9.305,1
2024-06-01,N05B-02,Lorazepam 1mg,N05B,West Midlands,7,69.59,9.986,0
2024-06-01,N05B-02,Lorazepam 1mg,N05B,Yorkshire & Humber,4,37.15,9.285,0
2024-06-01,N05B-03,Alprazolam 0.5mg,N05B,East Midlands,23,206.01999999999998,9.0625,1
2024-06-01,N05B-03,Alprazolam 0.5mg,N05B,East of England,13,118.07,9.032499999999999,1
2024-06-01,N05B-03,Alprazolam 0.5mg,N05B,London,8,68.63,8.5775,0
2024-06-01,N05B-03,Alprazolam 0.5mg,N05B,North East,6,56.32,9.5025,1
2024-06-01,N05B-03,Alprazolam 0.5mg,N05B,North West,12,112.63,9.592,0
2024-06-01,N05B-03,Alprazolam 0.5mg,N05B,Scotland,20,174.61,8.7375,2
2024-06-01,N05B-03,Alprazolam 0.5mg,N05B,South East,21,196.79,9.521428571428572,1
2024-06-01,N05B-03,Alprazolam 0.5mg,N05B,South West,11,104.62,9.55,0
2024-06-01,N05B-03,Alprazolam 0.5mg,N05B,West Midlands,14,135.06,9.5225,0
2024-06-01,N05B-04,Buspirone,N05B,East Midlands,12,112.03999999999999,9.244,0
2024-06-01,N05B-04,Buspirone,N05B,East of England,14,141.39000000000001,9.855,0
2024-06-01,N05B-04,Buspirone,N05B,London,9,77.85,8.9,1
2024-06-01,N05B-04,Buspirone,N05B,North East,12,117.03,9.659999999999998,0
2024-06-01,N05B-04,Buspirone,N05B,North West,19,167.9,9.071666666666667,1
2024-06-01,N05B-04,Buspirone,N05B,Scotland,22,204.8,9.163,0
2024-06-01,N05B-04,Buspirone,N05B,South East,22,223.02,10.097777777777777,0
2024-06-01,N05B-04,Buspirone,N05B,South West,11,109.12,9.824000000000002,0
2024-06-01,N05B-04,Buspirone,N05B,West Midlands,16,144.39,8.846666666666666,1
2024-06-01,N05B-04,Buspirone,N05B,Yorkshire & Humber,15,150.19,9.925,0
2024-06-01,N05C-01,Zolpidem,N05C,East Midlands,17,173.47,10.53857142857143,0
2024-06-01,N05C-01,Zolpidem,N05C,East of England,15,161.42,10.79,0
2024-06-01,N05C-01,Zolpidem,N05C,London,41,438.1,10.636666666666667,0
2024-06-01,N05C-01,Zolpidem,N05C,North East,16,168.9,10.2025,2
2024-06-01,N05C-01,Zolpidem,N05C,North West,15,150.25,10.195714285714287,2
2024-06-01,N05C-01,Zolpidem,N05C,Scotland,25,238.18,9.727142857142857,1
2024-06-01,N05C-01,Zolpidem,N05C,South East,17,179.28,10.758333333333333,0
2024-06-01,N05C-01,Zolpidem,N05C,South West,11,107.2,10.034,1
2024-06-01,N05C-01,Zolpidem,N05C,West Midlands,14,134.07999999999998,9.858333333333333,1
2024-06-01,N05C-01,Zolpidem,N05C,Yorkshire & Humber,28,302.81,10.892222222222223,0
2024-06-01,N05C-02,Zopiclone,N05C,East Midlands,16,157.86,9.89,1
2024-06-01,N05C-02,Zopiclone,N05C,East of England,10,100.04,10.181999999999999,0
2024-06-01,N05C-02,Zopiclone,N05C,London,20,223.89999999999998,10.971428571428572,0
2024-06-01,N05C-02,Zopiclone,N05C,North East,11,108.0,9.4525,1
2024-06-01,N05C-02,Zopiclone,N05C,North West,11,113.92,10.31142857142857,0
2024-06-01,N05C-02,Zopiclone,N05C,Scotland,15,156.70000000000002,10.871666666666668,1
2024-06-01,N05C-02,Zopiclone,N05C,South East,15,147.01,9.986666666666666,2
2024-06-01,N05C-02,Zopiclone,N05C,South West,22,205.05,9.648571428571428,1
2024-06-01,N05C-02,Zopiclone,N05C,West Midlands,19,191.67999999999998,10.43,1
2024-06-01,N05C-02,Zopiclone,N05C,Yorkshire & Humber,11,118.71,10.352,2
2024-06-01,N05C-03,Temazepam,N05C,East Midlands,33,362.90999999999997,10.911538461538461,1
2024-06-01,N05C-03,Temazepam,N05C,East of England,34,352.78,10.288,0
2024-06-01,N05C-03,Temazepam,N05C,London,41,448.27,10.843636363636364,0
2024-06-01,N05C-03,Temazepam,N05C,North East,32,329.61,10.368333333333334,0
2024-06-01,N05C-03,Temazepam,N05C,North West,30,306.91,10.464,2
2024-06-01,N05C-03,Temazepam,N05C,Scotland,44,458.81,10.295333333333334,2
2024-06-01,N05C-03,Temazepam,N05C,South East,66,654.81,10.102727272727272,1
2024-06-01,N05C-03,Temazepam,N05C,South West,34,349.54,10.448333333333332,2
2024-06-01,N05C-03,Temazepam,N05C,West Midlands,45,458.59,10.52764705882353,1
2024-06-01,N05C-03,Temazepam,N05C,Yorkshire & Humber,46,488.13,10.654736842105264,0
2024-06-01,N05C-04,Nitrazepam,N05C,East Midlands,15,152.07999999999998,10.323333333333332,0
